GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0500000US27059,27059,"Isanti County, Minnesota",13958,232,10123,279,8110,281,3835,291,3.7,0.9,1.8,0.6,0.5,0.3,9.3,2.8,3.6,0.9,2.3,1.2,1.4,0.8,8.0,2.6,8.6,1.4,5.4,1.4,3.0,0.8,19.3,4.1,9.2,1.4,8.3,1.8,5.7,1.1,14.0,2.9,14.9,1.7,12.9,1.6,10.9,1.6,18.8,4.0,22.8,1.9,24.9,2.4,27.0,2.9,15.7,3.7,17.2,1.6,20.1,2.0,22.8,2.2,7.7,2.9,15.2,1.8,18.2,2.1,21.6,2.2,6.4,3.1,3.0,0.6,3.9,0.8,4.5,0.9,0.3,0.3,1.8,0.4,2.3,0.6,2.7,0.7,0.4,0.3,59588,2302,70113,2669,76612,2726,34664,2593,70150,2312,79177,3170,87142,3407,42249,3153,28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X)
0500000US27061,27061,"Itasca County, Minnesota",18821,377,12904,393,10396,385,5917,359,6.2,0.9,3.4,1.0,1.1,0.4,13.2,2.1,5.9,0.9,3.4,0.9,1.8,0.7,11.7,2.0,12.3,1.3,8.8,1.2,6.3,1.0,22.1,2.9,12.1,1.1,11.5,1.3,9.5,1.1,13.4,2.0,16.4,1.4,16.2,1.8,16.5,2.1,16.8,3.0,21.3,1.2,24.1,1.7,26.2,1.9,13.3,2.4,12.0,1.2,14.5,1.5,17.0,1.9,5.7,1.7,10.7,1.0,14.0,1.4,16.8,1.7,2.6,0.8,1.9,0.4,2.3,0.5,2.7,0.6,0.7,0.5,1.4,0.4,1.8,0.5,2.2,0.6,0.5,0.3,47122,1574,56673,1589,64053,2730,26594,1772,58443,1527,66957,2053,74484,2483,36943,2525,28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X)
0500000US27063,27063,"Jackson County, Minnesota",4442,109,2962,134,2510,131,1480,134,6.4,1.6,2.3,1.7,0.4,0.2,15.1,4.8,4.9,1.4,2.9,1.3,1.1,0.5,10.4,3.8,12.0,1.9,10.4,2.4,8.8,2.5,18.7,4.6,10.8,2.3,6.7,1.7,5.8,1.7,18.0,5.4,14.9,2.2,13.8,2.4,13.9,2.6,14.6,3.6,20.8,2.3,23.8,2.9,25.5,3.3,14.2,3.7,13.1,1.7,16.8,2.3,19.2,2.7,5.1,2.6,10.2,1.6,13.7,2.0,15.8,2.4,3.7,2.3,3.5,1.1,4.8,1.7,4.1,1.3,0.1,0.2,3.3,0.9,4.9,1.4,5.4,1.8,0.1,0.2,50907,2373,64217,3131,69207,2699,28669,3659,64614,3018,78294,3997,N,N,34830,3123,27.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X)
0500000US27065,27065,"Kanabec County, Minnesota",6256,170,4272,180,3432,167,1984,147,4.8,0.8,3.8,0.9,1.0,0.3,10.4,2.1,6.3,1.1,4.9,1.4,2.3,1.0,11.8,2.4,14.7,1.7,9.7,1.9,8.4,1.9,24.3,3.5,10.1,1.3,9.5,1.4,8.0,1.5,11.7,3.3,17.0,1.6,17.0,1.9,16.3,2.1,16.7,3.4,22.7,1.9,24.4,2.5,27.4,2.7,16.4,3.0,11.3,1.5,13.0,1.9,15.2,2.2,6.0,3.2,9.3,1.3,13.1,1.7,15.8,2.0,1.4,0.8,2.7,0.6,3.3,0.9,4.0,1.1,0.7,0.7,1.0,0.4,1.2,0.4,1.5,0.5,0.5,0.5,46872,1852,54812,3005,62316,3067,27870,2672,56141,1825,63840,2408,71263,2584,35789,2582,28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X)
0500000US27067,27067,"Kandiyohi County, Minnesota",16885,251,11558,277,9370,243,5327,259,5.4,1.0,3.3,1.0,0.5,0.2,11.3,2.5,4.6,0.7,1.5,0.6,0.5,0.2,11.6,2.1,11.3,1.1,7.3,1.3,5.2,1.0,19.4,2.7,11.1,1.2,7.9,1.2,6.4,1.2,18.4,2.8,15.3,1.3,15.3,1.4,13.9,1.7,15.7,2.3,19.9,1.4,22.8,1.8,24.2,2.0,12.9,2.0,14.7,1.1,18.6,1.5,21.8,1.7,5.7,1.4,11.8,0.9,15.4,1.2,18.2,1.4,3.4,1.2,2.9,0.5,4.0,0.7,4.9,0.8,0.5,0.4,3.0,0.5,3.8,0.6,4.5,0.7,1.2,1.0,52043,1384,64575,2348,73961,2852,28699,1284,67818,1844,79974,2662,89436,3208,39856,2776,26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X)
0500000US27069,27069,"Kittson County, Minnesota",1917,78,1192,59,984,58,725,68,6.4,1.6,2.6,1.0,0.9,0.6,13.4,3.5,5.7,1.2,1.3,1.0,0.8,0.5,13.0,2.7,11.6,1.8,7.4,1.9,5.4,1.6,18.9,4.1,10.6,1.8,9.4,1.8,6.4,1.5,12.3,3.9,16.5,2.3,16.6,2.5,16.6,2.7,17.5,4.4,18.9,2.5,21.2,3.3,22.5,3.2,13.8,3.4,12.0,1.6,16.1,2.3,18.5,2.9,5.5,1.9,12.7,2.0,18.8,2.8,21.8,3.1,2.5,1.8,3.7,1.4,4.1,1.8,4.1,1.8,2.3,1.8,1.9,0.7,2.5,1.0,3.0,1.3,0.8,0.7,48893,3627,66827,3138,72500,3881,30274,3642,62548,3146,74966,3589,N,N,40633,4474,33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.7,(X)
0500000US27071,27071,"Koochiching County, Minnesota",6006,195,3598,215,2914,243,2408,228,7.8,1.9,3.8,1.8,0.9,0.7,16.2,3.9,10.6,2.3,5.5,2.6,1.4,1.2,17.6,4.5,12.9,2.3,6.9,2.3,6.9,2.8,21.4,5.2,12.6,2.6,9.9,2.6,10.8,3.2,16.6,4.4,13.5,2.2,16.5,3.8,14.3,3.7,9.8,3.3,18.2,2.9,22.8,3.7,25.0,4.2,10.8,3.2,9.8,2.0,13.0,3.2,14.1,3.5,4.5,1.8,10.4,2.3,15.4,3.4,18.9,3.9,2.6,1.8,2.2,0.9,3.1,1.5,3.9,1.8,0.5,0.5,1.9,1.2,3.1,1.9,3.8,2.4,0.0,0.7,41725,2865,58344,4850,64899,5134,21470,2433,54433,3199,69354,4671,N,N,30487,2863,24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.5,(X)
0500000US27073,27073,"Lac qui Parle County, Minnesota",3094,67,2088,77,1762,64,1006,64,4.4,0.9,1.5,0.7,0.6,0.4,11.0,2.5,6.8,1.2,2.1,0.7,1.5,0.6,16.9,3.5,11.5,1.4,8.8,1.8,7.3,1.8,17.7,2.8,11.3,1.4,9.3,1.8,7.7,1.6,15.4,2.8,17.2,1.9,16.3,2.3,14.1,1.8,19.6,3.1,20.7,1.8,24.8,2.4,26.8,2.5,10.9,3.0,13.1,1.3,16.4,1.7,18.4,2.2,4.8,1.7,8.9,1.2,12.4,1.7,14.2,2.1,1.7,0.7,2.3,0.6,3.3,0.9,3.7,1.0,0.2,0.2,4.0,1.0,5.1,1.2,5.8,1.3,1.8,1.8,48426,3119,61500,2498,67115,1847,27340,3844,65232,4201,77617,5029,N,N,37697,5277,34.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X)
0500000US27075,27075,"Lake County, Minnesota",5010,198,3242,207,2760,150,1768,181,6.2,1.7,5.4,2.6,1.7,1.0,11.1,3.4,5.6,1.6,2.1,1.1,0.7,0.5,11.7,3.8,13.6,2.3,5.8,2.1,4.2,2.1,26.3,4.9,12.3,2.4,9.9,2.7,10.2,3.2,16.7,4.5,15.3,2.4,15.5,2.9,15.6,3.1,13.7,4.1,17.5,2.5,20.9,3.6,21.4,3.3,11.6,3.6,12.5,2.0,16.5,2.9,18.7,3.3,5.0,2.0,11.6,2.4,16.2,3.6,18.6,4.2,3.3,2.0,3.3,1.4,4.9,2.0,5.8,2.4,0.3,0.5,2.0,0.7,2.9,1.1,3.1,1.2,0.2,0.3,46850,3215,62917,5543,69727,5806,25678,3486,61154,3343,74649,5103,N,N,35242,3249,30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.7,(X)
0500000US27077,27077,"Lake of the Woods County, Minnesota",1700,131,1113,121,901,104,587,101,4.4,3.0,0.7,1.2,0.0,1.9,11.4,8.0,4.7,2.1,0.6,0.8,0.3,0.5,12.4,5.7,13.1,4.8,9.3,4.2,5.7,3.0,21.5,9.3,11.6,3.7,13.2,5.2,15.0,6.2,14.8,7.8,20.8,5.8,19.8,6.3,17.1,6.7,19.4,8.7,21.2,4.7,23.5,6.5,23.3,7.3,13.6,6.9,15.9,4.6,21.5,7.0,25.2,8.5,4.6,3.6,7.1,3.0,9.6,4.3,11.1,5.0,2.2,3.0,1.1,1.2,1.6,1.8,2.0,2.2,0.0,2.9,0.2,0.4,0.3,0.6,0.3,0.7,0.0,2.9,45119,5777,53750,11173,60917,11923,28042,6197,53141,3760,62811,5338,N,N,33178,4344,37.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.4,(X)
