GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
Id,Id2,Geography,Households; Estimate; Total,Households; Margin of Error; Total,Families; Estimate; Total,Families; Margin of Error; Total,Married-couple families; Estimate; Total,Married-couple families; Margin of Error; Total,Nonfamily households; Estimate; Total,Nonfamily households; Margin of Error; Total,"Households; Estimate; Less than $10,000","Households; Margin of Error; Less than $10,000","Families; Estimate; Less than $10,000","Families; Margin of Error; Less than $10,000","Married-couple families; Estimate; Less than $10,000","Married-couple families; Margin of Error; Less than $10,000","Nonfamily households; Estimate; Less than $10,000","Nonfamily households; Margin of Error; Less than $10,000","Households; Estimate; $10,000 to $14,999","Households; Margin of Error; $10,000 to $14,999","Families; Estimate; $10,000 to $14,999","Families; Margin of Error; $10,000 to $14,999","Married-couple families; Estimate; $10,000 to $14,999","Married-couple families; Margin of Error; $10,000 to $14,999","Nonfamily households; Estimate; $10,000 to $14,999","Nonfamily households; Margin of Error; $10,000 to $14,999","Households; Estimate; $15,000 to $24,999","Households; Margin of Error; $15,000 to $24,999","Families; Estimate; $15,000 to $24,999","Families; Margin of Error; $15,000 to $24,999","Married-couple families; Estimate; $15,000 to $24,999","Married-couple families; Margin of Error; $15,000 to $24,999","Nonfamily households; Estimate; $15,000 to $24,999","Nonfamily households; Margin of Error; $15,000 to $24,999","Households; Estimate; $25,000 to $34,999","Households; Margin of Error; $25,000 to $34,999","Families; Estimate; $25,000 to $34,999","Families; Margin of Error; $25,000 to $34,999","Married-couple families; Estimate; $25,000 to $34,999","Married-couple families; Margin of Error; $25,000 to $34,999","Nonfamily households; Estimate; $25,000 to $34,999","Nonfamily households; Margin of Error; $25,000 to $34,999","Households; Estimate; $35,000 to $49,999","Households; Margin of Error; $35,000 to $49,999","Families; Estimate; $35,000 to $49,999","Families; Margin of Error; $35,000 to $49,999","Married-couple families; Estimate; $35,000 to $49,999","Married-couple families; Margin of Error; $35,000 to $49,999","Nonfamily households; Estimate; $35,000 to $49,999","Nonfamily households; Margin of Error; $35,000 to $49,999","Households; Estimate; $50,000 to $74,999","Households; Margin of Error; $50,000 to $74,999","Families; Estimate; $50,000 to $74,999","Families; Margin of Error; $50,000 to $74,999","Married-couple families; Estimate; $50,000 to $74,999","Married-couple families; Margin of Error; $50,000 to $74,999","Nonfamily households; Estimate; $50,000 to $74,999","Nonfamily households; Margin of Error; $50,000 to $74,999","Households; Estimate; $75,000 to $99,999","Households; Margin of Error; $75,000 to $99,999","Families; Estimate; $75,000 to $99,999","Families; Margin of Error; $75,000 to $99,999","Married-couple families; Estimate; $75,000 to $99,999","Married-couple families; Margin of Error; $75,000 to $99,999","Nonfamily households; Estimate; $75,000 to $99,999","Nonfamily households; Margin of Error; $75,000 to $99,999","Households; Estimate; $100,000 to $149,999","Households; Margin of Error; $100,000 to $149,999","Families; Estimate; $100,000 to $149,999","Families; Margin of Error; $100,000 to $149,999","Married-couple families; Estimate; $100,000 to $149,999","Married-couple families; Margin of Error; $100,000 to $149,999","Nonfamily households; Estimate; $100,000 to $149,999","Nonfamily households; Margin of Error; $100,000 to $149,999","Households; Estimate; $150,000 to $199,999","Households; Margin of Error; $150,000 to $199,999","Families; Estimate; $150,000 to $199,999","Families; Margin of Error; $150,000 to $199,999","Married-couple families; Estimate; $150,000 to $199,999","Married-couple families; Margin of Error; $150,000 to $199,999","Nonfamily households; Estimate; $150,000 to $199,999","Nonfamily households; Margin of Error; $150,000 to $199,999","Households; Estimate; $200,000 or more","Households; Margin of Error; $200,000 or more","Families; Estimate; $200,000 or more","Families; Margin of Error; $200,000 or more","Married-couple families; Estimate; $200,000 or more","Married-couple families; Margin of Error; $200,000 or more","Nonfamily households; Estimate; $200,000 or more","Nonfamily households; Margin of Error; $200,000 or more",Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars),Households; Estimate; Mean income (dollars),Households; Margin of Error; Mean income (dollars),Families; Estimate; Mean income (dollars),Families; Margin of Error; Mean income (dollars),Married-couple families; Estimate; Mean income (dollars),Married-couple families; Margin of Error; Mean income (dollars),Nonfamily households; Estimate; Mean income (dollars),Nonfamily households; Margin of Error; Mean income (dollars),Households; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Households; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Households; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
0400000US27,27,Minnesota,2085917,5466,1358178,5058,1082905,6188,727739,3739,5.7,0.1,3.0,0.1,0.9,0.1,11.7,0.2,4.8,0.1,2.3,0.1,1.2,0.1,9.9,0.2,9.4,0.1,6.0,0.1,3.9,0.1,16.4,0.3,9.6,0.1,7.6,0.1,5.8,0.1,13.8,0.3,14.0,0.1,12.5,0.1,11.1,0.2,16.9,0.2,20.1,0.1,21.5,0.2,22.2,0.2,16.7,0.3,14.3,0.1,17.5,0.2,19.8,0.2,7.3,0.2,13.7,0.1,18.0,0.2,21.3,0.2,4.9,0.2,4.5,0.1,6.1,0.1,7.3,0.1,1.2,0.1,4.0,0.1,5.4,0.1,6.6,0.1,1.1,0.1,57243,187,71307,267,80814,270,33431,289,73561,320,87853,426,98520,497,44200,350,21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.2,(X)
0500000US27001,27001,"Aitkin County, Minnesota",7903,307,5252,263,4352,242,2651,153,7.6,1.3,5.8,1.7,2.3,1.0,13.8,2.9,7.0,1.1,3.0,0.9,1.5,0.5,16.0,2.9,15.5,1.8,11.8,1.6,9.7,1.6,23.4,4.3,13.0,1.5,14.6,1.9,13.8,2.0,12.9,2.4,18.8,1.6,18.0,1.9,19.2,2.0,16.7,2.7,20.6,1.5,24.5,1.9,27.8,2.1,10.3,2.1,8.0,1.2,10.3,1.4,11.6,1.7,3.5,1.5,7.1,1.1,9.4,1.5,10.8,1.8,1.8,1.0,1.6,0.5,1.6,0.6,1.9,0.7,1.3,1.0,0.8,0.4,1.1,0.5,1.3,0.7,0.2,0.2,40226,1709,47074,2174,52153,1821,23575,1641,48923,1743,55791,2226,N,N,32154,2418,23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.1,(X)
0500000US27003,27003,"Anoka County, Minnesota",120026,686,86980,948,70068,1185,33046,815,3.0,0.3,1.9,0.3,0.8,0.2,7.3,0.9,3.0,0.3,1.4,0.3,0.7,0.2,8.0,0.8,6.6,0.5,4.4,0.5,2.8,0.4,13.3,1.0,8.0,0.4,6.5,0.5,4.3,0.4,12.9,1.0,13.0,0.6,10.9,0.7,9.3,0.7,18.6,1.3,21.7,0.7,21.9,0.8,20.9,0.9,22.0,1.3,18.2,0.7,20.7,0.8,22.8,0.9,10.0,1.2,18.3,0.6,22.0,0.8,26.0,1.0,6.4,0.8,5.1,0.4,6.5,0.5,7.8,0.6,0.7,0.2,3.1,0.3,3.8,0.3,4.6,0.4,0.7,0.3,69028,836,78603,1113,86901,1107,41171,947,79282,972,89024,1310,98153,1595,48784,1586,21.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.4,(X)
0500000US27005,27005,"Becker County, Minnesota",13345,222,9109,228,7304,205,4236,232,6.2,0.8,3.5,0.7,1.4,0.5,14.1,2.1,6.2,1.0,3.5,1.1,1.3,0.4,12.0,2.2,13.5,1.2,9.2,1.1,5.6,1.0,23.2,3.0,11.9,1.3,10.5,1.4,9.7,1.4,15.7,2.8,16.2,1.1,15.9,1.5,15.9,1.7,15.5,2.4,20.6,1.5,23.9,1.9,26.8,2.0,12.7,2.6,12.3,1.0,16.4,1.4,19.0,1.8,3.3,0.9,8.7,0.9,11.4,1.2,13.6,1.4,2.0,0.9,2.3,0.6,3.2,0.9,3.9,1.0,0.4,0.4,2.1,0.6,2.4,0.6,2.9,0.8,1.2,0.9,46056,1577,55907,1416,63201,2488,25477,1965,58696,1893,68978,2456,N,N,34368,2310,25.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X)
0500000US27007,27007,"Beltrami County, Minnesota",16759,387,10957,378,8273,277,5802,330,9.3,1.5,6.4,1.5,2.0,0.9,16.0,2.8,8.4,1.4,3.9,1.2,2.3,0.8,18.6,3.6,12.9,1.2,11.1,1.7,8.2,1.6,17.7,2.6,11.5,1.3,10.5,1.5,8.5,1.5,13.1,2.4,14.0,1.3,13.8,1.5,13.4,1.4,13.6,2.3,20.4,1.7,22.5,2.2,26.1,2.5,13.6,2.5,11.4,1.3,14.8,1.6,18.5,2.0,4.6,1.9,9.1,1.2,12.6,1.7,15.5,2.0,2.1,0.9,1.6,0.5,2.4,0.7,2.9,0.8,0.3,0.4,1.5,0.4,2.1,0.6,2.6,0.8,0.4,0.4,43394,1813,54781,2485,63768,2062,23541,2348,53467,1635,63380,2232,73072,2505,32727,2112,29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X)
0500000US27009,27009,"Benton County, Minnesota",14986,246,9868,366,7800,352,5118,361,6.1,1.3,3.2,1.1,1.7,0.9,12.7,3.0,5.1,1.2,3.7,1.4,1.1,0.7,8.7,2.6,11.7,1.6,7.1,1.7,4.1,1.2,21.6,3.9,10.9,1.5,8.6,1.6,6.6,1.5,17.3,3.1,15.3,1.6,12.1,1.7,11.4,1.9,20.4,3.6,22.7,1.9,28.0,2.6,30.7,2.9,11.0,2.6,14.7,1.6,18.8,1.9,22.1,2.3,5.8,2.0,9.7,1.4,13.6,1.9,16.4,2.4,1.0,0.8,2.4,0.7,3.6,1.0,4.4,1.3,0.1,0.1,1.3,0.4,1.3,0.4,1.6,0.5,1.4,0.9,50848,1898,63566,2052,71094,2596,28615,1566,59386,1719,70055,2441,N,N,35892,2858,24.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X)
0500000US27011,27011,"Big Stone County, Minnesota",2366,121,1564,109,1342,93,802,92,7.4,1.9,4.1,1.7,2.8,1.4,15.1,4.8,6.9,1.8,2.1,1.5,1.7,1.5,16.5,4.4,16.2,2.4,13.6,2.9,11.0,2.9,23.1,4.9,9.6,2.1,10.2,2.7,8.2,2.5,9.4,3.1,18.3,3.1,15.7,3.0,16.3,3.4,22.3,6.9,21.3,3.2,25.3,3.7,27.0,4.4,11.0,4.3,10.6,2.0,15.2,3.1,17.1,3.4,1.4,1.1,6.0,1.6,8.4,2.3,9.6,2.8,1.4,1.5,2.0,1.3,3.0,2.0,3.5,2.3,0.0,2.5,1.6,0.9,2.5,1.4,2.8,1.6,0.0,2.5,42870,2016,54034,3311,57931,3984,22152,2398,52925,2993,64285,4047,N,N,29379,2473,23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X)
0500000US27013,27013,"Blue Earth County, Minnesota",23889,418,13902,343,11143,327,9987,365,7.8,1.0,3.5,1.0,0.9,0.6,14.7,2.1,6.0,0.7,2.3,0.7,1.4,0.6,11.2,1.7,10.9,1.2,6.5,1.3,3.2,0.8,19.0,2.2,11.5,1.1,8.0,1.0,6.0,1.0,16.8,2.2,15.7,1.4,15.9,1.6,14.9,1.9,15.9,2.2,21.0,1.5,23.7,1.9,26.2,1.9,15.1,2.3,12.8,1.1,18.6,1.5,21.4,1.8,4.0,1.1,9.9,0.8,14.8,1.3,18.1,1.7,2.4,0.8,2.7,0.5,4.2,0.8,4.9,0.8,0.4,0.3,1.7,0.4,2.5,0.5,2.9,0.6,0.6,0.4,47871,1852,63702,1539,71826,1973,27898,2158,60099,1973,75341,2228,83941,2504,36572,3052,23.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X)
0500000US27015,27015,"Brown County, Minnesota",10798,247,7041,288,5842,284,3757,279,5.3,1.0,2.4,0.9,0.7,0.5,12.4,2.5,6.4,1.2,4.1,1.7,1.7,0.7,14.6,3.5,11.3,1.1,7.4,1.5,5.0,1.1,18.0,2.3,11.3,1.1,8.0,1.3,8.0,1.4,17.2,3.2,17.7,2.1,16.8,2.3,15.6,2.4,18.8,4.3,22.2,1.8,25.4,2.6,27.0,2.8,12.8,2.8,13.9,1.6,19.9,2.3,23.0,2.6,2.7,1.3,8.4,1.2,11.6,1.7,13.7,2.1,2.0,1.2,1.6,0.6,2.1,0.9,2.6,1.0,0.6,0.5,1.8,0.6,2.3,0.8,2.8,0.9,0.9,0.7,47696,1959,60078,2614,67009,2142,27672,2627,58257,2249,69057,3245,N,N,35766,3326,22.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.0,(X)
