GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0500000US27019,27019,"Carver County, Minnesota",34990,275,26142,457,22615,426,8848,471,3.2,0.6,1.3,0.4,0.7,0.3,9.2,2.1,1.7,0.4,0.6,0.3,0.2,0.1,5.2,1.4,4.5,0.6,1.7,0.4,1.3,0.4,13.2,2.1,6.0,0.7,3.5,0.7,2.2,0.6,13.9,2.3,9.7,1.1,7.9,1.1,5.9,0.9,16.5,2.7,16.4,1.1,15.5,1.3,14.1,1.3,19.7,2.6,14.8,1.1,15.8,1.4,16.6,1.5,10.0,1.6,20.4,1.2,24.4,1.4,26.0,1.5,7.8,1.9,10.3,0.8,12.9,1.2,14.5,1.3,2.0,0.8,13.0,0.9,16.3,1.2,18.5,1.4,2.5,1.0,88638,2146,105464,2747,115723,2135,42238,2385,115628,2672,134864,3681,N,N,54930,2731,23.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X)
0500000US27021,27021,"Cass County, Minnesota",12806,676,8918,426,7058,263,3888,316,6.3,0.6,5.2,0.8,1.0,0.2,12.7,1.2,5.7,0.7,3.7,0.7,1.7,0.5,12.1,1.8,11.5,0.9,7.7,0.8,5.3,0.7,21.0,2.0,12.7,1.1,11.5,1.2,10.8,1.3,13.5,2.0,15.8,1.0,16.2,1.3,15.9,1.4,15.1,1.6,21.3,1.2,22.8,1.4,26.1,1.5,15.4,1.7,11.6,1.0,14.0,1.2,16.3,1.6,5.0,1.0,9.5,0.6,12.2,0.9,14.7,1.0,3.0,0.8,3.1,0.5,3.8,0.6,4.5,0.7,1.4,0.7,2.4,0.4,3.1,0.5,3.7,0.6,0.7,0.4,47926,1253,55486,1706,63717,1358,28165,1279,61510,1397,69595,1922,79090,2088,39205,1820,32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X)
0500000US27023,27023,"Chippewa County, Minnesota",4997,190,3259,190,2701,201,1738,172,4.0,1.3,2.6,1.5,1.0,0.7,9.0,3.4,6.0,2.3,2.9,1.8,1.2,1.1,11.7,5.6,12.1,2.4,9.5,2.6,5.8,2.3,18.7,5.0,11.1,2.6,6.8,1.4,6.1,1.6,18.9,6.7,13.9,2.4,10.6,2.4,11.0,2.7,17.8,4.7,19.6,2.7,21.5,3.2,22.9,3.4,15.1,4.5,14.8,2.5,20.3,3.3,22.9,3.8,4.4,2.7,12.7,2.1,17.6,3.1,19.7,3.7,3.7,3.5,4.0,1.2,5.9,1.8,6.5,2.1,0.5,0.4,1.7,0.8,2.5,1.3,2.9,1.5,0.3,0.3,54041,3641,69160,4463,76427,2894,30769,3542,65489,3378,78714,4523,N,N,39047,4794,38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),44.3,(X)
0500000US27025,27025,"Chisago County, Minnesota",19790,262,14193,342,11718,370,5597,369,3.2,0.7,1.5,0.6,0.6,0.4,7.9,1.9,4.0,0.9,1.3,0.7,0.6,0.4,11.8,2.8,6.7,1.0,2.6,0.7,1.6,0.5,17.7,3.0,6.1,1.0,4.9,0.8,3.5,0.8,11.0,2.3,11.6,1.3,11.6,1.5,9.3,1.4,12.3,2.7,20.3,1.5,20.7,1.9,20.7,2.0,20.4,3.3,18.6,1.9,21.2,2.2,22.0,2.4,9.8,2.6,20.2,1.3,24.7,1.9,28.9,2.1,6.5,2.2,6.1,0.9,7.3,1.1,7.8,1.3,2.3,1.4,3.3,0.8,4.3,1.0,4.9,1.2,0.3,0.2,72908,1965,82521,2618,90422,2012,37357,5715,81659,1996,92808,2663,99603,2870,48277,3378,28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.8,(X)
0500000US27027,27027,"Clay County, Minnesota",23034,317,14899,326,12091,409,8135,394,5.8,0.9,3.0,0.8,0.7,0.4,12.4,2.3,5.9,1.0,2.0,0.8,1.2,0.7,13.5,2.4,9.3,1.0,6.0,1.5,3.8,1.0,17.2,2.1,9.0,1.3,6.5,1.4,4.2,1.1,15.0,2.5,12.9,1.2,11.8,1.7,9.8,1.3,14.3,2.6,19.2,1.6,19.7,1.9,20.1,2.0,15.6,2.5,16.2,1.3,20.7,1.8,24.0,2.0,7.3,1.8,14.7,1.5,20.4,2.2,24.3,2.5,3.5,1.1,4.1,0.5,5.5,0.9,6.6,1.0,1.1,0.6,3.0,0.6,4.5,0.9,5.4,1.1,0.2,0.2,59614,2215,76021,2333,85970,2229,29605,1935,70664,1950,86305,2833,96491,3462,38274,2052,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X)
0500000US27029,27029,"Clearwater County, Minnesota",3435,79,2260,87,1837,76,1175,92,8.2,1.4,4.7,1.4,1.4,0.8,16.7,3.0,7.9,1.2,3.6,1.1,2.0,0.7,16.9,3.0,11.6,1.6,9.0,1.7,7.6,1.6,15.8,3.1,11.2,1.5,10.7,1.6,9.2,1.5,14.5,3.5,16.5,1.9,15.6,2.5,16.1,2.7,15.9,3.1,20.6,1.7,24.2,2.4,27.3,2.7,13.0,2.6,11.8,1.2,15.8,1.9,18.1,2.1,4.7,1.6,8.6,1.4,12.3,1.8,13.3,2.3,1.2,0.7,1.4,0.4,1.6,0.5,2.0,0.6,0.0,1.5,2.2,0.7,2.6,0.8,3.0,0.9,1.3,1.0,44203,1930,55784,2112,62551,2110,25361,2697,58098,2841,68301,3527,N,N,36068,4412,33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.5,(X)
0500000US27031,27031,"Cook County, Minnesota",2661,412,1653,270,1419,182,1008,196,6.8,1.9,1.5,1.1,1.1,1.0,16.0,4.5,9.3,2.2,1.5,1.0,0.7,0.9,22.2,5.6,10.4,2.4,8.4,4.8,7.7,3.0,14.4,4.2,8.9,2.1,9.7,2.5,8.1,2.8,8.1,4.9,12.7,2.5,12.1,3.2,10.0,3.7,16.5,4.6,21.4,2.8,26.1,4.1,28.6,4.4,13.0,3.6,12.6,2.5,15.2,3.3,16.3,3.5,5.7,2.8,11.2,2.8,16.5,4.2,18.0,4.5,2.3,2.6,3.6,1.5,5.2,2.4,5.2,2.6,0.0,1.7,3.1,1.7,3.9,2.4,4.3,2.8,1.9,1.8,51793,3865,63825,5002,67122,4620,22833,4456,66856,6738,82755,9452,N,N,37442,6835,36.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.0,(X)
0500000US27033,27033,"Cottonwood County, Minnesota",4822,128,3094,161,2541,133,1728,137,7.4,1.9,5.1,1.8,3.4,1.9,14.5,3.9,6.8,1.9,3.0,1.9,2.2,2.2,14.1,4.0,11.7,2.2,8.0,2.5,7.2,2.7,18.5,4.7,13.4,2.0,11.2,2.5,7.6,1.7,18.1,3.8,12.5,1.9,13.3,2.5,12.4,2.4,11.0,3.2,21.4,2.2,25.4,3.2,27.0,3.2,12.1,3.1,12.3,2.0,14.6,2.3,16.8,2.5,7.0,3.4,9.4,1.5,12.5,2.2,15.2,2.6,3.1,1.6,2.6,0.8,3.9,1.3,4.8,1.5,0.2,0.3,2.4,0.9,2.9,1.1,3.4,1.3,1.5,1.5,47407,3432,58903,2728,66400,2654,26984,3806,61233,3109,72901,4335,N,N,37328,4572,31.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X)
0500000US27035,27035,"Crow Wing County, Minnesota",26398,395,17657,418,13887,351,8741,402,4.8,0.8,3.1,0.8,1.5,0.5,8.8,1.5,5.6,0.8,2.4,0.6,0.9,0.3,13.3,2.2,12.1,1.0,7.3,1.1,4.9,0.9,22.2,2.2,11.2,0.9,9.5,1.1,7.7,1.1,16.0,2.0,15.3,1.0,15.7,1.3,14.5,1.3,15.0,1.8,20.4,1.3,22.7,1.4,23.7,1.6,14.6,2.2,12.6,1.1,15.7,1.3,18.3,1.7,5.2,1.1,11.4,0.9,15.0,1.3,17.7,1.7,3.4,1.0,3.3,0.6,4.5,0.8,5.4,1.0,0.6,0.3,3.2,0.5,4.2,0.8,5.3,1.0,0.9,0.3,50893,1517,63339,1393,71614,2120,27681,1701,68600,2619,81137,3739,N,N,40071,2150,27.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.0,(X)
0500000US27037,27037,"Dakota County, Minnesota",157696,685,109336,1079,86476,1168,48360,986,3.1,0.3,1.9,0.3,0.5,0.1,6.6,0.7,2.5,0.3,1.2,0.2,0.8,0.2,5.9,0.7,6.4,0.4,3.9,0.5,1.9,0.3,13.4,1.0,7.1,0.4,5.1,0.5,3.0,0.4,12.8,0.9,10.6,0.4,8.3,0.5,6.6,0.5,16.2,1.0,18.7,0.6,17.0,0.7,15.2,0.7,22.3,1.1,15.5,0.6,16.8,0.7,17.8,0.8,11.7,1.0,19.1,0.5,23.5,0.6,27.2,0.8,7.9,0.8,9.3,0.4,12.1,0.6,14.6,0.7,2.1,0.4,7.5,0.4,10.2,0.5,12.5,0.6,1.1,0.3,77321,984,93398,1238,106652,1378,44924,1391,96118,1112,112437,1663,126366,1821,54276,1197,22.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.7,(X)
0500000US27039,27039,"Dodge County, Minnesota",7583,135,5587,168,4490,194,1996,173,3.3,1.0,2.0,0.7,0.7,0.4,7.9,2.9,3.0,1.0,1.2,0.4,0.5,0.3,8.9,3.8,6.9,1.3,3.3,0.8,2.4,0.8,17.6,4.0,9.1,1.3,7.5,1.6,5.8,1.3,15.8,4.8,12.2,1.7,11.6,2.0,8.1,1.7,15.8,3.1,20.2,2.3,20.8,2.8,20.6,3.2,17.1,3.3,18.2,2.1,19.6,2.5,20.6,2.7,11.9,3.6,18.5,1.7,23.0,2.3,27.9,2.7,4.0,1.5,5.4,0.9,7.1,1.2,8.7,1.5,0.6,0.3,3.2,0.5,4.1,0.7,4.7,0.9,0.5,0.3,68718,2674,78328,4417,89201,3031,34697,5473,80735,2300,92450,3369,N,N,43187,2752,26.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X)
0500000US27041,27041,"Douglas County, Minnesota",15688,285,10285,266,8902,259,5403,340,5.9,1.1,1.4,0.5,0.9,0.5,14.6,3.0,4.0,0.7,1.9,0.8,1.3,0.6,8.8,1.6,10.3,1.3,5.3,1.2,3.4,0.7,21.4,3.3,9.2,1.1,8.6,1.1,6.7,1.1,12.2,2.6,14.9,1.4,13.5,1.6,12.8,1.7,17.6,3.0,19.7,1.5,21.9,1.7,22.9,1.8,13.5,2.5,15.1,1.4,18.2,1.7,19.8,1.8,6.7,1.8,13.3,1.5,18.4,2.0,20.3,2.1,3.4,1.5,4.2,0.8,6.0,1.2,6.6,1.4,0.8,0.5,3.6,0.7,4.8,0.9,5.3,1.0,1.1,0.8,56347,1983,71774,2238,77139,2268,27353,2474,73795,3756,89258,4781,94951,5637,41502,5473,29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X)
0500000US27043,27043,"Faribault County, Minnesota",6347,128,4046,140,3230,136,2301,131,7.5,1.4,4.4,1.4,0.8,0.5,14.0,3.4,5.5,1.2,2.3,1.0,1.0,0.6,12.1,2.8,11.2,1.3,6.9,1.3,5.3,1.2,18.9,3.1,11.0,1.5,8.2,1.5,6.2,1.3,16.9,3.4,15.8,1.9,18.0,2.5,17.3,2.6,12.1,2.9,20.6,1.8,22.9,2.0,24.7,2.0,15.3,3.6,12.4,1.4,16.9,1.9,20.2,2.3,4.1,1.6,10.5,1.1,14.5,1.5,17.3,1.9,2.8,1.3,2.0,0.3,2.7,0.5,3.4,0.7,0.6,0.3,3.5,1.2,3.1,0.7,3.8,0.9,3.3,2.9,49101,1988,60029,2719,69026,2649,27733,3365,62676,2631,72368,2655,N,N,41380,5610,35.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.1,(X)
0500000US27045,27045,"Fillmore County, Minnesota",8540,144,5798,137,4904,151,2742,115,5.2,0.9,2.6,0.8,1.0,0.4,12.2,2.1,5.6,0.9,2.5,0.7,1.4,0.5,12.8,2.3,9.8,1.0,5.3,1.0,3.6,0.6,18.9,2.3,11.3,1.1,9.4,1.2,8.8,1.2,16.2,2.0,14.0,1.2,13.4,1.2,12.2,1.3,15.8,2.5,19.9,1.1,21.5,1.6,22.3,1.7,15.1,2.3,15.3,1.1,19.9,1.6,21.9,1.7,4.7,1.1,12.7,0.9,17.1,1.3,19.3,1.5,2.8,0.9,3.9,0.6,5.2,0.8,5.9,0.9,1.2,0.7,2.3,0.4,3.2,0.6,3.6,0.7,0.2,0.3,54358,1623,69149,1882,75606,2130,28446,1737,67397,1555,80834,2273,87285,2692,36659,1964,27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X)
0500000US27047,27047,"Freeborn County, Minnesota",13046,202,8342,211,6304,209,4704,227,5.0,1.0,3.0,1.1,1.3,0.9,10.1,2.1,4.9,1.1,2.0,1.1,0.4,0.3,9.9,2.1,11.2,1.3,6.8,1.1,4.0,0.9,21.3,3.0,12.4,1.2,11.0,1.7,7.8,1.5,16.4,2.4,17.7,1.5,15.9,1.8,14.6,2.0,20.6,2.8,21.5,1.5,23.9,2.0,26.0,2.4,13.6,2.4,12.5,1.3,17.4,1.9,20.8,2.2,3.0,0.9,10.2,1.0,13.6,1.5,17.1,1.8,3.4,1.4,2.5,0.5,3.4,0.7,4.4,1.0,0.8,0.6,2.2,0.4,3.0,0.6,3.5,0.8,0.8,0.4,48827,1667,60824,1942,69802,2384,29590,2079,63104,2014,75222,3036,84773,3253,38735,2061,26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X)
0500000US27049,27049,"Goodhue County, Minnesota",19051,248,12777,310,10314,306,6274,326,4.7,1.0,3.2,1.0,0.3,0.1,8.9,2.4,5.3,1.0,1.4,0.6,0.5,0.2,12.8,2.9,9.2,1.2,4.8,1.1,3.4,1.1,19.0,3.1,9.8,1.1,6.6,1.1,5.1,1.2,16.5,2.5,13.2,1.5,12.9,1.7,10.8,1.7,16.2,3.2,18.4,1.4,19.7,1.7,20.0,1.8,13.2,2.2,13.5,1.2,18.0,1.6,19.9,1.8,3.6,0.8,17.5,1.1,22.5,1.7,26.9,1.9,6.5,1.5,4.9,0.6,6.5,0.9,7.6,1.1,1.6,0.9,3.5,0.6,4.4,0.8,5.4,1.0,1.6,1.0,60452,2170,77229,4013,88569,1918,30591,2056,76858,3137,89891,2637,N,N,47890,7991,26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X)
0500000US27051,27051,"Grant County, Minnesota",2547,85,1749,77,1465,73,798,71,4.6,1.2,2.6,1.5,0.9,0.6,11.2,3.1,5.9,1.1,2.5,0.8,1.5,0.7,11.7,2.4,9.8,1.5,7.3,1.9,4.7,1.5,16.9,3.5,12.4,1.8,11.8,2.1,11.0,2.1,14.4,3.8,14.3,1.9,12.6,1.8,13.4,2.2,16.2,4.0,21.3,2.1,22.6,2.7,23.6,3.2,18.9,3.6,15.5,1.9,19.4,2.7,20.5,2.8,6.0,2.7,9.8,1.4,12.7,1.9,14.8,2.2,2.4,1.2,2.7,0.6,3.8,0.9,4.5,1.1,0.5,0.5,3.7,0.8,4.6,1.0,5.1,1.1,1.9,1.8,53828,2054,62477,2573,67350,4954,31742,2698,68623,2988,77906,3836,N,N,45868,8383,29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X)
0500000US27053,27053,"Hennepin County, Minnesota",493832,1594,284568,2071,217337,2216,209264,1932,5.7,0.2,3.0,0.2,0.9,0.1,9.8,0.5,4.0,0.2,2.0,0.2,0.7,0.1,7.0,0.3,8.2,0.2,4.9,0.3,2.5,0.2,13.3,0.5,7.9,0.2,5.6,0.3,3.8,0.3,11.3,0.4,11.8,0.3,9.4,0.3,7.7,0.3,15.4,0.5,16.6,0.3,15.5,0.4,14.3,0.4,18.2,0.5,12.8,0.3,14.3,0.4,15.1,0.5,10.2,0.4,16.6,0.3,21.1,0.5,24.6,0.6,9.7,0.4,7.4,0.2,10.6,0.4,13.3,0.5,2.5,0.2,9.0,0.2,13.5,0.3,17.1,0.4,2.6,0.2,67989,606,90932,817,107911,1248,42604,751,95858,792,120780,1317,140541,1644,59352,1016,24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X)
0500000US27055,27055,"Houston County, Minnesota",7989,162,5401,178,4406,206,2588,187,4.9,1.2,3.7,1.7,0.5,0.3,8.7,2.3,5.6,1.2,2.3,0.7,1.4,0.7,12.6,3.0,9.1,1.4,4.3,1.1,2.8,0.8,19.6,3.8,10.0,1.5,7.7,1.6,6.8,1.6,15.1,3.8,15.1,2.0,14.6,2.3,13.4,2.5,16.7,3.6,21.7,1.9,23.3,2.9,24.7,3.0,18.4,3.8,14.4,1.7,18.7,2.4,21.1,2.5,4.0,1.3,12.4,1.6,15.9,2.3,18.0,2.7,4.0,1.4,4.4,1.0,6.1,1.5,7.3,1.8,0.5,0.3,2.3,0.6,3.3,1.0,4.0,1.2,0.3,0.2,55550,2402,67286,3014,75421,4041,30500,4344,67342,2124,79760,3034,N,N,38400,2541,23.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X)
0500000US27057,27057,"Hubbard County, Minnesota",8741,205,6134,162,5231,165,2607,168,4.5,0.9,2.4,0.8,1.0,0.4,10.4,2.2,5.8,1.0,2.2,0.7,1.1,0.5,14.7,3.2,11.3,1.0,7.5,1.1,5.7,1.0,20.6,2.8,11.9,1.1,10.8,1.4,10.2,1.4,15.5,2.4,16.7,1.3,16.9,1.6,16.6,1.8,16.8,2.8,20.8,1.4,23.2,1.4,24.4,1.5,13.8,2.6,12.2,1.0,15.2,1.5,16.1,1.6,4.8,1.5,11.6,0.9,15.1,1.2,17.1,1.4,2.4,0.8,2.8,0.4,3.8,0.5,4.3,0.6,0.4,0.3,2.4,0.7,3.0,0.9,3.6,1.1,0.8,0.4,49742,1574,61584,3322,65892,2187,27589,1673,63001,1877,72989,2488,78364,2742,37345,2513,30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X)
0500000US27059,27059,"Isanti County, Minnesota",14403,169,9989,302,7788,307,4414,282,3.3,0.7,1.9,0.6,0.5,0.3,7.5,2.0,3.7,0.9,1.6,0.8,1.2,0.9,8.5,2.4,7.8,1.3,4.7,1.0,4.0,0.9,15.5,3.7,9.1,1.5,7.8,1.5,4.4,0.8,15.5,3.9,15.0,1.9,13.0,1.9,10.2,1.4,19.8,4.4,20.8,1.7,21.7,2.0,22.7,2.3,17.7,3.6,17.1,1.4,20.3,2.0,22.3,2.2,8.1,2.3,16.9,1.6,20.5,1.8,24.5,2.0,6.9,2.5,3.8,0.7,5.1,1.0,6.2,1.2,0.2,0.2,2.4,0.5,3.3,0.7,4.1,0.9,0.3,0.2,62733,2660,74317,2059,82235,2267,37118,2528,74313,2549,85264,3277,N,N,44378,2952,32.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X)
0500000US27061,27061,"Itasca County, Minnesota",19126,352,12957,357,10546,339,6169,326,5.4,0.8,2.8,0.8,1.0,0.4,12.0,2.1,6.4,1.1,3.6,1.1,1.7,0.7,12.9,2.4,11.7,1.3,8.0,1.3,5.3,0.9,20.6,2.6,11.3,1.0,10.1,1.4,8.6,1.1,14.7,2.0,15.7,1.2,16.2,1.6,16.1,1.7,15.1,2.3,21.7,1.3,24.9,1.6,26.7,1.8,13.7,2.1,12.1,1.0,14.0,1.2,16.4,1.5,6.5,1.8,11.8,0.9,15.4,1.3,18.2,1.4,3.5,1.1,2.4,0.4,3.2,0.6,3.7,0.8,0.3,0.2,1.5,0.4,1.9,0.5,2.3,0.6,0.6,0.4,49507,1743,57968,1708,65676,2082,27183,1767,60554,1484,70273,1882,77863,2267,36971,1872,29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X)
0500000US27063,27063,"Jackson County, Minnesota",4335,118,2913,135,2398,106,1422,131,3.9,1.1,2.1,1.6,0.3,0.2,8.5,2.5,3.8,1.3,2.2,1.3,1.0,0.7,9.0,3.3,10.9,2.0,9.1,2.1,5.4,1.6,20.5,4.5,11.7,2.3,7.8,1.8,6.8,1.8,19.3,5.3,15.9,2.0,11.4,2.1,11.8,2.4,19.0,3.6,19.7,2.3,22.1,2.8,22.4,2.9,14.6,4.1,15.6,1.8,19.3,2.4,22.3,2.5,7.3,3.8,11.4,1.4,16.6,2.0,19.3,2.2,1.3,0.6,3.4,0.8,4.6,1.1,5.1,1.4,0.1,0.2,3.6,0.9,4.8,1.2,5.4,1.5,0.2,0.2,55114,4561,69645,2898,77629,3514,29977,2341,68237,2746,81521,3470,N,N,36341,3163,32.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X)
0500000US27065,27065,"Kanabec County, Minnesota",6290,131,4299,154,3438,157,1991,137,5.3,1.3,4.3,1.5,1.0,0.6,11.7,3.1,6.4,1.1,3.3,0.8,2.0,0.7,14.6,2.9,12.0,1.3,7.8,1.4,6.1,1.4,19.4,3.1,10.6,1.2,9.3,1.6,8.2,1.7,13.3,2.6,17.5,1.9,18.2,2.3,17.6,2.3,16.1,2.9,20.1,1.5,21.5,1.7,22.9,2.0,15.8,3.5,12.4,1.5,15.0,1.7,17.4,2.0,5.3,2.1,11.0,1.3,14.8,1.9,17.8,2.2,2.3,1.0,2.8,0.7,3.6,0.9,4.2,1.1,0.6,0.6,1.9,0.5,2.3,0.7,2.8,0.9,1.0,0.8,48042,2264,57515,3034,66289,2492,28027,3192,60488,2282,69533,3138,77708,3795,37070,2762,32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X)
0500000US27067,27067,"Kandiyohi County, Minnesota",16737,268,11532,279,9269,259,5205,271,6.1,1.2,3.7,1.3,0.6,0.3,12.5,3.0,4.7,0.9,2.0,0.9,0.7,0.3,10.3,1.6,10.3,1.4,7.3,1.4,4.7,0.9,17.4,2.8,9.7,1.2,7.7,1.2,6.0,1.0,15.1,2.4,15.5,1.3,13.4,1.2,13.0,1.3,20.2,3.1,20.4,1.4,22.5,1.7,23.8,1.8,15.7,2.5,14.1,1.1,18.0,1.4,20.9,1.8,5.0,1.3,13.0,0.9,16.9,1.2,19.9,1.6,2.8,1.0,3.0,0.4,4.2,0.6,5.2,0.7,0.3,0.3,3.3,0.5,4.3,0.6,5.1,0.7,0.8,0.6,53514,1581,67382,2188,76263,2504,30870,1977,69335,1974,81977,2534,92518,3286,38920,2459,31.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.2,(X)
